id,0,1,2
76518,0.9962121816608882,0.0018083602836667728,0.00197945805544503
76519,0.00507938763844717,0.014190982604199848,0.9807296297573531
76520,0.03692536455947368,0.2494534725499298,0.7136211628905965
76521,0.1405743525555142,0.4166054597284794,0.44282018771600645
76522,0.34460915451021756,0.6183373730119601,0.03705347247782228
76523,0.007487436878906444,0.0040429378507693785,0.9884696252703241
76524,0.014431518674159774,0.021687247502583423,0.9638812338232567
76525,0.012394575996747849,0.03899505782706519,0.9486103661761869
76526,0.7240243729326935,0.2325832557043386,0.043392371362967856
76527,0.018279656661514595,0.05049800919945157,0.9312223341390339
76528,0.011819330082980396,0.006342680333094104,0.9818379895839254
76529,0.016846049638087467,0.04810919624974841,0.9350447541121643
76530,0.01382218384955774,0.02442775821841388,0.9617500579320284
76531,0.06567600049142462,0.706286407781949,0.22803759172662638
76532,0.7801277533793756,0.2170504006384968,0.0028218459821275927
76533,0.056986721076569914,0.7983090945947608,0.1447041843286693
76534,0.004986925677242028,0.0186027804161232,0.9764102939066347
76535,0.005669607023083722,0.014292408899704,0.9800379840772122
76536,0.10276419312307186,0.7487544279469392,0.14848137892998894
76537,0.005642566681668386,0.03248357942205103,0.9618738538962806
76538,0.014748841042736995,0.04083772282441412,0.9444134361328488
76539,0.9868979523623844,0.012634507248426219,0.00046754038918944577
76540,0.022293805185133395,0.23247945756362828,0.7452267372512382
76541,0.036784363309467806,0.6272538486229878,0.3359617880675444
76542,0.8926210189358749,0.07165396440711932,0.035725016657005865
76543,0.9562276991267727,0.04213920909171469,0.0016330917815125957
76544,0.9945514109542677,0.001941010907762879,0.0035075781379692856
76545,0.013002395955101742,0.03734505756977819,0.9496525464751201
76546,0.00566938946250891,0.028246294425500296,0.9660843161119907
76547,0.39940397487716456,0.5864482382726436,0.014147786850191819
76548,0.021546250291386067,0.021464959327963575,0.9569887903806504
76549,0.01325173550249259,0.03138144930570418,0.9553668151918032
76550,0.7560283806488217,0.23662220952825883,0.007349409822919507
76551,0.3050734173106522,0.6812009212213262,0.013725661468021585
76552,0.2655233979679254,0.17109540882498678,0.5633811932070878
76553,0.7947120843800456,0.09213948526977714,0.1131484303501773
76554,0.953196215033881,0.04588690943239393,0.0009168755337250712
76555,0.03493542771954308,0.022927426582421327,0.9421371456980356
76556,0.02083237484749792,0.12528686053643714,0.8538807646160649
76557,0.17124515232517887,0.08155998843073867,0.7471948592440826
76558,0.005054930410234852,0.005229146806866716,0.9897159227828984
76559,0.023563957488108626,0.039947500495824524,0.9364885420160669
76560,0.00865294379778574,0.010095716766701348,0.9812513394355128
76561,0.039873164846175056,0.09510555208091642,0.8650212830729086
76562,0.09115397716048675,0.7340084104985247,0.1748376123409885
76563,0.06774802161442119,0.05521841050243601,0.8770335678831428
76564,0.8719169030424647,0.12042299358972766,0.0076601033678077475
76565,0.8921207839891455,0.06703699653150962,0.04084221947934478
76566,0.20419015341623295,0.7602118352343704,0.035598011349396746
76567,0.022744542973057905,0.17178518688668984,0.8054702701402523
76568,0.02026395945927102,0.027893876445823255,0.9518421640949057
76569,0.034852313326279576,0.050752552823617195,0.9143951338501033
76570,0.9446668624373311,0.05150896208014726,0.003824175482521692
76571,0.9873301085786328,0.009492646357687701,0.0031772450636795026
76572,0.04410733290221128,0.05129903853900111,0.9045936285587877
76573,0.30661128714083596,0.6857567617785483,0.007631951080615866
76574,0.16474509283492939,0.7866584774671825,0.04859642969788801
76575,0.048292430004940254,0.5694658301176565,0.38224173987740334
76576,0.04392148938826704,0.1784460516579684,0.7776324589537645
76577,0.10845935003292083,0.06695525664999427,0.8245853933170849
76578,0.561774751778216,0.3585010585657466,0.07972418965603738
76579,0.01780494757849589,0.01282593312097261,0.9693691193005316
76580,0.9819321897877052,0.015710062754436673,0.0023577474578582083
76581,0.0234304433944604,0.029208174031388503,0.947361382574151
76582,0.9962165938475307,0.0036149030044365866,0.00016850314803276193
76583,0.07394686205241656,0.14833433156970383,0.7777188063778796
76584,0.126023854725544,0.8676274773948724,0.006348667879583404
76585,0.9457526224063343,0.026938750578689264,0.027308627014976345
76586,0.012981356812527683,0.053997966733021985,0.9330206764544503
76587,0.25163876403540203,0.5605454148796408,0.1878158210849571
76588,0.04164129918094924,0.7614625512433429,0.19689614957570786
76589,0.016110494159307747,0.014343203389408648,0.9695463024512835
76590,0.09159788289302102,0.09171920984875068,0.8166829072582285
76591,0.011329385920811706,0.01810933931526751,0.9705612747639207
76592,0.9494871916146028,0.04805288157053749,0.0024599268148595994
